Year,Semester,World_region,Country,Administrative_Division,Disease,Serotype_Subtype_Genotype,Animal_Category,Species,Outbreak_id,New_outbreaks,Susceptible,Cases,Killed_and_disposed_of,Slaughtered,Deaths,Vaccinated
2017,Jan-Jun 2017,Europe,Russia,Voronezhskaya Oblast,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Wild,Tawny owl,-,-,2,2,0,0,2,-
2017,Jan-Jun 2017,Europe,Russia,Voronezhskaya Oblast,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Wild,White Stork,-,-,2,1,1,0,1,-
2017,Jan-Jun 2017,Europe,Russia,Voronezhskaya Oblast,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Wild,White-tailed Eagle,-,-,2,2,1,0,1,-
2017,Jan-Jun 2017,Europe,Russia,Voronezhskaya Oblast,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Wild,Wood Duck,-,-,3,1,2,0,1,-
2017,Jan-Jun 2017,Europe,Russia,Voronezhskaya Oblast,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Wild,Yellow-collared Lovebird,-,-,2,0,2,0,0,-
2017,Jan-Jun 2017,Europe,Russia,Voronezhskaya Oblast,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Wild,Zebra Finch,-,-,12,0,12,0,0,-
2017,Jan-Jun 2017,Europe,Serbia,Srbija,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Both animal categories,-,-,1,-,-,-,-,-,-
2017,Jan-Jun 2017,Europe,Serbia,Srbija,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,Birds,-,-,52,46,6,0,46,-
2017,Jan-Jun 2017,Europe,Serbia,Srbija,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),-,Both animal categories,-,-,20,-,-,-,-,-,-
2017,Jan-Jun 2017,Europe,Serbia,Srbija,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),-,Wild,Eurasian buzzard (common buzzard),-,-,-,1,0,0,0,-
2017,Jan-Jun 2017,Europe,Serbia,Srbija,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),-,Wild,Grey Heron,-,-,-,1,0,0,1,-
2017,Jan-Jun 2017,Europe,Serbia,Srbija,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),-,Wild,Mute Swan,-,-,-,61,0,0,61,-
2017,Jan-Jun 2017,Europe,Slovakia,Bratislava,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Both animal categories,-,-,1,-,-,-,-,-,-
2017,Jan-Jun 2017,Europe,Slovakia,Bratislava,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,Birds,-,-,46,28,18,0,28,-
2017,Jan-Jun 2017,Europe,Slovakia,Kosice,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Both animal categories,-,-,1,-,-,-,-,-,-
2017,Jan-Jun 2017,Europe,Slovakia,Kosice,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,Birds,-,-,15,15,0,0,15,-
2017,Jan-Jun 2017,Europe,Slovakia,Nitra,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Both animal categories,-,-,1,-,-,-,-,-,-
2017,Jan-Jun 2017,Europe,Slovakia,Nitra,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,Birds,-,-,51,11,40,0,11,-
2017,Jan-Jun 2017,Europe,Slovakia,Presov,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Both animal categories,-,-,1,-,-,-,-,-,-
2017,Jan-Jun 2017,Europe,Slovakia,Presov,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,Birds,-,-,25,14,11,0,14,-
2017,Jan-Jun 2017,Europe,Slovakia,Slovakia,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Both animal categories,-,-,60,-,-,-,-,-,-
2017,Jan-Jun 2017,Europe,Slovakia,Slovakia,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Wild,Eurasian Blackbird,-,-,-,1,0,0,1,0
2017,Jan-Jun 2017,Europe,Slovakia,Slovakia,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Wild,Grey Heron,-,-,-,4,0,0,4,0
2017,Jan-Jun 2017,Europe,Slovakia,Slovakia,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Wild,Greylag Goose,-,-,-,6,0,0,6,0
2017,Jan-Jun 2017,Europe,Slovakia,Slovakia,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Wild,Mallard,-,-,-,6,0,0,6,0
2017,Jan-Jun 2017,Europe,Slovakia,Slovakia,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Wild,Muscovy Duck,-,-,341,4,4,0,0,0
2017,Jan-Jun 2017,Europe,Slovakia,Slovakia,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Wild,Mute Swan,-,-,-,227,9,0,218,0
2017,Jan-Jun 2017,Europe,Slovakia,Slovakia,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Wild,Pink-footed Goose,-,-,-,1,0,0,1,0
2017,Jan-Jun 2017,Europe,Slovakia,Slovakia,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Wild,Whooper Swan,-,-,-,16,0,0,16,0
2017,Jan-Jun 2017,Europe,Slovakia,Trencin,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Both animal categories,-,-,1,-,-,-,-,-,-
2017,Jan-Jun 2017,Europe,Slovakia,Trencin,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,Birds,-,-,33,14,19,0,14,-
2017,Jan-Jun 2017,Europe,Slovakia,Trnava,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Both animal categories,-,-,2,-,-,-,-,-,-
2017,Jan-Jun 2017,Europe,Slovakia,Trnava,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,Birds,-,-,122,27,95,0,27,-
2017,Jan-Jun 2017,Europe,Slovakia,Zilina,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Both animal categories,-,-,1,-,-,-,-,-,-
2017,Jan-Jun 2017,Europe,Slovakia,Zilina,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,Birds,-,-,44,3,42,0,2,-
2017,Jan-Jun 2017,Europe,Spain,Castilla Y Leon,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),-,Both animal categories,-,-,1,-,-,-,-,-,-
2017,Jan-Jun 2017,Europe,Spain,Castilla Y Leon,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),-,Wild,Greylag Goose,-,-,-,2,-,-,2,-
2017,Jan-Jun 2017,Europe,Spain,Cataluna,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Both animal categories,-,-,10,-,-,-,-,-,-
2017,Jan-Jun 2017,Europe,Spain,Cataluna,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,Birds,-,-,"28,330",997,"26,957",-,973,-
2017,Jan-Jun 2017,Europe,Spain,Cataluna,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),-,Both animal categories,-,-,1,-,-,-,-,-,-
2017,Jan-Jun 2017,Europe,Spain,Cataluna,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),-,Wild,White Stork,-,-,-,1,-,-,1,-
2017,Jan-Jun 2017,Europe,Sweden,Gotlands Län,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Both animal categories,-,-,2,-,-,-,-,-,-
2017,Jan-Jun 2017,Europe,Sweden,Gotlands Län,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Wild,Peregrin falcon,-,-,-,1,0,0,1,-
2017,Jan-Jun 2017,Europe,Sweden,Gotlands Län,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Wild,White-tailed Eagle,-,-,-,1,0,0,1,-
2017,Jan-Jun 2017,Europe,Sweden,Östergötlands Län,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Both animal categories,-,-,5,-,-,-,-,-,-
2017,Jan-Jun 2017,Europe,Sweden,Östergötlands Län,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Wild,White-tailed Eagle,-,-,-,5,0,0,5,-
2017,Jan-Jun 2017,Europe,Sweden,Skåne Län,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Both animal categories,-,-,1,-,-,-,-,-,-
2017,Jan-Jun 2017,Europe,Sweden,Skåne Län,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,Birds,-,-,46,11,35,0,11,-
2017,Jan-Jun 2017,Europe,Sweden,Skåne Län,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Both animal categories,-,-,6,-,-,-,-,-,-
2017,Jan-Jun 2017,Europe,Sweden,Skåne Län,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Domestic,Birds,-,-,-,2,0,0,2,-
2017,Jan-Jun 2017,Europe,Sweden,Skåne Län,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Wild,Eurasian buzzard (common buzzard),-,-,-,2,1,0,1,-
2017,Jan-Jun 2017,Europe,Sweden,Skåne Län,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Wild,Peregrin falcon,-,-,-,1,0,0,1,-
2017,Jan-Jun 2017,Europe,Sweden,Skåne Län,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Wild,Rook,-,-,-,1,0,0,1,-
2017,Jan-Jun 2017,Europe,Sweden,Skåne Län,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Wild,White-tailed Eagle,-,-,-,1,0,0,1,-
2017,Jan-Jun 2017,Europe,Sweden,Södermanlands Län,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Both animal categories,-,-,2,-,-,-,-,-,-
2017,Jan-Jun 2017,Europe,Sweden,Södermanlands Län,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,Birds,-,-,"50,007","12,507","49,249",0,758,-
2017,Jan-Jun 2017,Europe,Sweden,Stockholms Län,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Both animal categories,-,-,1,-,-,-,-,-,-
2017,Jan-Jun 2017,Europe,Sweden,Stockholms Län,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,Birds,-,-,32,4,28,0,4,-
2017,Jan-Jun 2017,Europe,Sweden,Stockholms Län,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Both animal categories,-,-,9,-,-,-,-,-,-
2017,Jan-Jun 2017,Europe,Sweden,Stockholms Län,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Wild,Hooded Crow,-,-,-,1,0,0,1,-
2017,Jan-Jun 2017,Europe,Sweden,Stockholms Län,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Wild,Mallard,-,-,-,4,0,0,4,-
2017,Jan-Jun 2017,Europe,Sweden,Stockholms Län,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Wild,Mute Swan,-,-,-,15,3,0,12,-
2017,Jan-Jun 2017,Europe,Sweden,Uppsala Län,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Both animal categories,-,-,1,-,-,-,-,-,-
2017,Jan-Jun 2017,Europe,Sweden,Uppsala Län,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Wild,Peregrin falcon,-,-,-,1,0,0,1,-
2017,Jan-Jun 2017,Europe,Switzerland,Geneve,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Both animal categories,-,-,1,-,-,-,-,-,-
2017,Jan-Jun 2017,Europe,Switzerland,Geneve,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Wild,Common Coot,-,-,-,1,0,0,1,-
2017,Jan-Jun 2017,Europe,Switzerland,Geneve,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Wild,Tufted Duck,-,-,-,1,0,0,1,-
2017,Jan-Jun 2017,Europe,Switzerland,Zurich,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Both animal categories,-,-,2,-,-,-,-,-,-
2017,Jan-Jun 2017,Europe,Switzerland,Zurich,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Wild,Laridae (unidentified),-,-,-,1,0,0,1,-
2017,Jan-Jun 2017,Europe,Switzerland,Zurich,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Wild,Mute Swan,-,-,-,1,0,0,1,-
2017,Jan-Jun 2017,Europe,Ukraine,Chernovtsy,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Both animal categories,-,-,1,-,-,-,-,-,-
2017,Jan-Jun 2017,Europe,Ukraine,Chernovtsy,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,Birds,-,-,37,14,23,0,14,-
2017,Jan-Jun 2017,Europe,Ukraine,Chernovtsy,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),-,Both animal categories,-,-,1,-,-,-,-,-,-
2017,Jan-Jun 2017,Europe,Ukraine,Chernovtsy,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),-,Wild,Mute Swan,-,-,-,23,0,0,23,-
2017,Jan-Jun 2017,Europe,Ukraine,Nikolayev,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),-,Both animal categories,-,-,1,-,-,-,-,-,-
2017,Jan-Jun 2017,Europe,Ukraine,Nikolayev,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),-,Wild,Indian Peafowl,-,-,931,10,0,0,10,-
2017,Jan-Jun 2017,Europe,Ukraine,Odessa,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Both animal categories,-,-,1,-,-,-,-,-,-
2017,Jan-Jun 2017,Europe,Ukraine,Odessa,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,Birds,-,-,"10,251","1,099","9,152",0,"1,099",-
2017,Jan-Jun 2017,Europe,Ukraine,Ternopl',Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),-,Both animal categories,-,-,1,-,-,-,-,-,-
2017,Jan-Jun 2017,Europe,Ukraine,Ternopl',Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),-,Wild,Mute Swan,-,-,-,21,0,0,21,-
2017,Jan-Jun 2017,Europe,United Kingdom,England,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Both animal categories,-,-,16,-,-,-,-,-,-
2017,Jan-Jun 2017,Europe,United Kingdom,England,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,Birds,-,-,"126,736","3,504","106,552",0,"20,174",-
2017,Jan-Jun 2017,Europe,United Kingdom,England,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Wild,Black-headed Gull,-,-,-,1,0,0,1,-
2017,Jan-Jun 2017,Europe,United Kingdom,England,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Wild,Eurasian buzzard (common buzzard),-,-,-,1,0,0,1,-
2017,Jan-Jun 2017,Europe,United Kingdom,England,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Wild,Greylag Goose,-,-,-,1,0,0,1,-
2017,Jan-Jun 2017,Europe,United Kingdom,England,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Wild,Mallard,-,-,-,2,0,0,2,-
2017,Jan-Jun 2017,Europe,United Kingdom,England,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Wild,Tufted Duck,-,-,-,1,0,0,1,-
2017,Jan-Jun 2017,Europe,United Kingdom,England,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Wild,Whooper Swan,-,-,-,1,0,0,1,-
2017,Jan-Jun 2017,Europe,United Kingdom,Northern Ireland,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Both animal categories,-,-,1,-,-,-,-,-,-
2017,Jan-Jun 2017,Europe,United Kingdom,Northern Ireland,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Wild,Anatidae (unidentified),-,-,-,1,0,0,1,-
2017,Jan-Jun 2017,Europe,United Kingdom,Wales,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Both animal categories,-,-,1,-,-,-,-,-,-
2017,Jan-Jun 2017,Europe,United Kingdom,Wales,Influenza A viruses of high pathogenicity (Inf. with) (non-poultry including wild birds) (2017-),H5N8,Wild,Eurasian Wigeon,-,-,-,1,0,0,1,-
2017,Jul-Dec 2017,Africa,Congo (Dem. Rep. of the),Ituri,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Both animal categories,-,-,5,-,-,-,-,-,-
2017,Jul-Dec 2017,Africa,Congo (Dem. Rep. of the),Ituri,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,Birds,-,-,-,"7,482",0,0,"4,307",-
2017,Jul-Dec 2017,Africa,Egypt,Al Buhayrah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Both animal categories,-,-,1,-,-,-,-,-,-
2017,Jul-Dec 2017,Africa,Egypt,Al Buhayrah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,-,-,"5,000",510,"4,490",0,500,"15,345"
2017,Jul-Dec 2017,Africa,Egypt,Al Fayyum,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Both animal categories,-,-,2,-,-,-,-,-,-
2017,Jul-Dec 2017,Africa,Egypt,Al Fayyum,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,-,-,"4,520",479,"4,041",0,452,0
2017,Jul-Dec 2017,Africa,Egypt,Al Gharbiyah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1;H5N8,Both animal categories,-,-,2,-,-,-,-,-,-
2017,Jul-Dec 2017,Africa,Egypt,Al Gharbiyah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1;H5N8,Domestic,Birds,-,-,"25,006","2,525","22,484",0,"2,501","122,270"
2017,Jul-Dec 2017,Africa,Egypt,Al Jizah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Both animal categories,-,-,1,-,-,-,-,-,-
2017,Jul-Dec 2017,Africa,Egypt,Al Jizah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,-,-,55,16,39,0,6,"80,365"
2017,Jul-Dec 2017,Africa,Egypt,Al Minufiyah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Both animal categories,-,-,2,-,-,-,-,-,-
2017,Jul-Dec 2017,Africa,Egypt,Al Minufiyah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,-,-,91,23,68,0,9,"1,021,276"
2017,Jul-Dec 2017,Africa,Egypt,Al Minya,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1;H5N8,Domestic,Birds,-,-,7,4,3,0,2,"31,069"
2017,Jul-Dec 2017,Africa,Egypt,Al Qahirah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1;H5N8,Both animal categories,-,-,1,-,-,-,-,-,-
2017,Jul-Dec 2017,Africa,Egypt,Al Qahirah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1;H5N8,Domestic,Birds,-,-,30,14,16,0,4,"80,365"
2017,Jul-Dec 2017,Africa,Egypt,Ash Sharqiyah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Both animal categories,-,-,1,-,-,-,-,-,-
2017,Jul-Dec 2017,Africa,Egypt,Ash Sharqiyah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,-,-,22,5,16,0,1,"55,228"
2017,Jul-Dec 2017,Africa,Egypt,Ash Sharqiyah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1;H5N8,Both animal categories,-,-,3,-,-,-,-,-,-
2017,Jul-Dec 2017,Africa,Egypt,Ash Sharqiyah,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1;H5N8,Domestic,Birds,-,-,"2,686",315,"2,371",0,268,"61,510"
2017,Jul-Dec 2017,Africa,Egypt,Dumyat,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1;H5N8,Both animal categories,-,-,1,-,-,-,-,-,-
2017,Jul-Dec 2017,Africa,Egypt,Dumyat,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1;H5N8,Domestic,Birds,-,-,"1,000",111,889,0,101,"2,880"
2017,Jul-Dec 2017,Africa,Egypt,Kafr Ash Shaykh,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Both animal categories,-,-,3,-,-,-,-,-,-
2017,Jul-Dec 2017,Africa,Egypt,Kafr Ash Shaykh,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,-,-,"2,078",219,"1,859",0,203,"53,108"
2017,Jul-Dec 2017,Africa,Egypt,Shamal Sina',High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Both animal categories,-,-,1,-,-,-,-,-,-
2017,Jul-Dec 2017,Africa,Egypt,Shamal Sina',High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N1,Domestic,Birds,-,-,20,12,8,0,2,0
2017,Jul-Dec 2017,Africa,Nigeria,Ogun,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Both animal categories,-,-,1,-,-,-,-,-,-
2017,Jul-Dec 2017,Africa,Nigeria,Ogun,High pathogenicity avian influenza viruses (poultry) (Inf. with),H5N8,Domestic,Birds,-,-,"100,000",150,"9,450",0,150,-
